Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
171.0,86.0,0.23089725552495632,103.0,438.0,Move large,[171.0],04d00h00m,VID289,E2
199.0,195.0,0.7883571504314802,187.0,292.0,Splitting,[175.0],04d00h00m,VID289,E2
29.0,236.0,1.0496369206109966,237.0,686.0,Move,,04d00h00m,VID289,E2
200.0,275.0,1.3202924346161373,256.0,736.0,Appearance type 3,,04d00h00m,VID289,E2
180.0,373.0,2.0856159606702285,351.0,367.0,Move,,04d00h00m,VID289,E2
201.0,383.0,2.170047573770474,327.0,562.0,Appearance type 1,,04d00h00m,VID289,E2
67.0,470.0,2.9499719121277503,542.0,407.0,Coagulation,"[67.0, 185.0, 194.0]",04d00h00m,VID289,E2
161.0,492.0,3.1595028259993136,432.0,736.0,Move,,04d00h00m,VID289,E2
163.0,560.0,3.8366584119557223,477.0,87.0,Move,,04d00h00m,VID289,E2
90.0,592.0,4.170168986222587,493.0,974.0,Move,,04d00h00m,VID289,E2
100.0,653.0,4.831042586805357,524.0,763.0,Move large,[100.0],04d00h00m,VID289,E2
164.0,685.0,5.190473179093756,547.0,691.0,Move large,[164.0],04d00h00m,VID289,E2
189.0,748.0,5.922751219113341,603.0,246.0,Move large,[189.0],04d00h00m,VID289,E2
205.0,760.0,6.065847427410606,616.0,895.0,Appearance type 1,,04d00h00m,VID289,E2
193.0,844.0,7.09879711187709,672.0,597.0,Move,,04d00h00m,VID289,E2
135.0,947.0,8.43715567702222,742.0,617.0,Move large,[135.0],04d00h00m,VID289,E2
146.0,963.0,8.651880746360494,764.0,884.0,Move,,04d00h00m,VID289,E2
207.0,974.0,8.800544216899143,771.0,491.0,Move large,[135.0],04d00h00m,VID289,E2
